folio,Suma de numeroPago,Year,Quarter,Month,Day,Suma de montoEsperado,Suma de montoRecibido
624,2,2025,Qtr 1,February,28,"$492,37","$492,37"
624,3,2025,Qtr 1,March,7,"$492,37","$492,37"
624,4,2025,Qtr 1,March,14,"$492,37","$492,37"
624,5,2025,Qtr 1,March,21,"$492,37","$492,37"
624,6,2025,Qtr 1,March,28,"$492,37","$492,37"
624,7,2025,Qtr 2,April,4,"$492,37","$492,37"
624,8,2025,Qtr 2,April,11,"$492,37","$492,37"
624,9,2025,Qtr 2,April,18,"$492,37","$492,37"
624,10,2025,Qtr 2,April,25,"$492,37","$492,37"
624,11,2025,Qtr 2,May,2,"$492,37","$492,37"
624,12,2025,Qtr 2,May,9,"$492,37","$492,37"
624,13,2025,Qtr 2,May,16,"$492,37","$492,37"
624,14,2025,Qtr 2,May,23,"$492,37","$492,37"
624,15,2025,Qtr 2,May,30,"$492,37","$492,37"
624,16,2025,Qtr 2,June,6,"$492,37","$492,37"
624,17,2025,Qtr 2,June,13,"$492,37","$492,37"
624,18,2025,Qtr 2,June,20,"$492,37","$492,37"
624,19,2025,Qtr 2,June,27,"$492,37","$492,37"
624,20,2025,Qtr 3,July,4,"$492,37","$492,37"
624,21,2025,Qtr 3,July,11,"$492,37","$492,37"
624,22,2025,Qtr 3,July,18,"$492,37","$492,37"
624,23,2025,Qtr 3,July,25,"$492,37","$492,37"
624,24,2025,Qtr 3,August,1,"$492,37","$492,37"
624,25,2025,Qtr 3,August,8,"$492,37","$492,37"
624,26,2025,Qtr 3,August,15,"$492,37","$492,35"
625,0,2025,Qtr 4,December,27,"$999,00","$999,00"
625,1,2026,Qtr 1,January,3,"$240,70","$240,00"
625,2,2026,Qtr 1,January,10,"$240,70","$240,00"
625,3,2026,Qtr 1,January,17,"$240,70","$240,00"
625,4,2026,Qtr 1,January,24,"$240,70","$240,70"
625,5,2026,Qtr 1,January,31,"$240,70","$240,70"
625,6,2026,Qtr 1,February,7,"$240,70","$240,70"
625,7,2026,Qtr 1,February,14,"$240,70","$240,70"
625,8,2026,Qtr 1,February,21,"$240,70","$240,70"
625,9,2026,Qtr 1,February,28,"$240,70","$240,70"
625,10,2026,Qtr 1,March,7,"$240,70","$240,70"
625,11,2026,Qtr 1,March,14,"$240,70","$240,70"
625,12,2026,Qtr 1,March,21,"$240,70","$240,70"
625,13,2026,Qtr 1,March,28,"$240,70","$240,70"
625,14,2026,Qtr 2,April,4,"$240,70","$240,70"
625,15,2026,Qtr 2,April,11,"$240,70","$240,70"
625,16,2026,Qtr 2,April,18,"$240,70","$240,70"
625,17,2026,Qtr 2,April,25,"$240,70","$240,70"
625,18,2026,Qtr 2,May,2,"$240,70","$0,00"
625,19,2026,Qtr 2,May,9,"$240,70","$0,00"
625,20,2026,Qtr 2,May,16,"$240,70","$0,00"
625,21,2026,Qtr 2,May,23,"$240,70","$0,00"
625,22,2026,Qtr 2,May,30,"$240,70","$0,00"
626,0,2025,Qtr 4,December,27,"$999,00","$999,00"
626,1,2026,Qtr 1,January,3,"$240,70","$240,00"
626,2,2026,Qtr 1,January,10,"$240,70","$240,00"
626,3,2026,Qtr 1,January,17,"$240,70","$240,00"
626,4,2026,Qtr 1,January,24,"$240,70","$240,00"
626,5,2026,Qtr 1,January,31,"$240,70","$240,70"
626,6,2026,Qtr 1,February,7,"$240,70","$240,70"
626,7,2026,Qtr 1,February,14,"$240,70","$240,70"
626,8,2026,Qtr 1,February,21,"$240,70","$240,70"
626,9,2026,Qtr 1,February,28,"$240,70","$240,70"
626,10,2026,Qtr 1,March,7,"$240,70","$240,70"
626,11,2026,Qtr 1,March,14,"$240,70","$240,70"
626,12,2026,Qtr 1,March,21,"$240,70","$240,70"
626,13,2026,Qtr 1,March,28,"$240,70","$240,70"
626,14,2026,Qtr 2,April,4,"$240,70","$240,70"
626,15,2026,Qtr 2,April,11,"$240,70","$240,70"
626,16,2026,Qtr 2,April,18,"$240,70","$240,70"
626,17,2026,Qtr 2,April,25,"$240,70","$240,70"
626,18,2026,Qtr 2,May,2,"$240,70","$0,00"
626,19,2026,Qtr 2,May,9,"$240,70","$0,00"
626,20,2026,Qtr 2,May,16,"$240,70","$0,00"
626,21,2026,Qtr 2,May,23,"$240,70","$0,00"
626,22,2026,Qtr 2,May,30,"$240,70","$0,00"
627,0,2025,Qtr 2,April,21,"$800,00","$800,00"
627,1,2025,Qtr 2,April,28,"$134,38","$134,00"
627,2,2025,Qtr 2,May,5,"$134,38","$134,00"
627,3,2025,Qtr 2,May,12,"$134,38","$134,00"
627,4,2025,Qtr 2,May,19,"$134,38","$134,00"
627,5,2025,Qtr 2,May,26,"$134,38","$134,00"
627,6,2025,Qtr 2,June,2,"$134,38","$134,00"
627,7,2025,Qtr 2,June,9,"$134,38","$134,00"
627,8,2025,Qtr 2,June,16,"$134,38","$134,00"
627,9,2025,Qtr 2,June,23,"$134,38","$134,00"
627,10,2025,Qtr 2,June,30,"$134,38","$134,00"
627,11,2025,Qtr 3,July,7,"$134,38","$134,00"
627,12,2025,Qtr 3,July,14,"$134,38","$134,00"
627,13,2025,Qtr 3,July,21,"$134,38","$134,00"
627,14,2025,Qtr 3,July,28,"$134,38","$134,00"
627,15,2025,Qtr 3,August,4,"$134,38","$134,00"
627,16,2025,Qtr 3,August,11,"$134,38","$134,00"
627,17,2025,Qtr 3,August,18,"$134,38","$134,00"
627,18,2025,Qtr 3,August,25,"$134,38","$134,00"
627,19,2025,Qtr 3,September,1,"$134,38","$134,00"
627,20,2025,Qtr 3,September,8,"$134,38","$134,00"
627,21,2025,Qtr 3,September,15,"$134,38","$134,00"
627,22,2025,Qtr 3,September,22,"$134,38","$134,00"
627,23,2025,Qtr 3,September,29,"$134,38","$134,00"
627,24,2025,Qtr 4,October,6,"$134,38","$134,38"
627,25,2025,Qtr 4,October,13,"$134,38","$134,00"
627,26,2025,Qtr 4,October,20,"$134,38","$134,00"
627,27,2025,Qtr 4,October,27,"$134,38","$134,00"
627,28,2025,Qtr 4,November,3,"$134,38","$135,00"
627,29,2025,Qtr 4,November,10,"$134,38","$134,00"
627,30,2025,Qtr 4,November,17,"$134,38","$134,00"
627,31,2025,Qtr 4,November,24,"$134,38","$134,00"
627,32,2025,Qtr 4,December,1,"$134,38","$134,00"
627,33,2025,Qtr 4,December,8,"$134,38","$135,00"
627,34,2025,Qtr 4,December,15,"$134,38","$135,00"
627,35,2025,Qtr 4,December,22,"$134,38","$134,00"
627,36,2025,Qtr 4,December,29,"$134,38","$135,00"
627,37,2026,Qtr 1,January,5,"$134,38","$135,00"
627,38,2026,Qtr 1,January,12,"$134,38","$134,38"
627,39,2026,Qtr 1,January,19,"$134,38","$134,38"
627,40,2026,Qtr 1,January,26,"$134,38","$134,38"
627,41,2026,Qtr 1,February,2,"$134,38","$134,38"
627,42,2026,Qtr 1,February,9,"$134,38","$134,38"
627,43,2026,Qtr 1,February,16,"$134,38","$277,40"
628,0,2025,Qtr 4,November,14,"$380,00","$380,00"
628,1,2025,Qtr 4,November,21,"$183,00","$183,00"
628,2,2025,Qtr 4,November,28,"$183,00","$183,00"
628,3,2025,Qtr 4,December,5,"$183,00","$183,00"
628,4,2025,Qtr 4,December,12,"$183,00","$183,00"
628,5,2025,Qtr 4,December,19,"$183,00","$183,00"
628,6,2025,Qtr 4,December,26,"$183,00","$183,00"
628,7,2026,Qtr 1,January,2,"$183,00","$183,00"
628,8,2026,Qtr 1,January,9,"$183,00","$183,00"
628,9,2026,Qtr 1,January,16,"$183,00","$183,00"
628,10,2026,Qtr 1,January,23,"$183,00","$183,00"
628,11,2026,Qtr 1,January,30,"$183,00","$183,00"
628,12,2026,Qtr 1,February,6,"$183,00","$184,00"
628,13,2026,Qtr 1,February,13,"$183,00","$184,00"
628,14,2026,Qtr 1,February,20,"$183,00","$183,00"
628,15,2026,Qtr 1,February,27,"$183,00","$183,00"
628,16,2026,Qtr 1,March,6,"$183,00","$183,00"
628,17,2026,Qtr 1,March,13,"$183,00","$183,00"
628,18,2026,Qtr 1,March,20,"$183,00","$0,00"
628,19,2026,Qtr 1,March,27,"$183,00","$0,00"
628,20,2026,Qtr 2,April,3,"$183,00","$0,00"
628,21,2026,Qtr 2,April,10,"$183,00","$0,00"
628,22,2026,Qtr 2,April,17,"$183,00","$0,00"
628,23,2026,Qtr 2,April,24,"$183,00","$0,00"
628,24,2026,Qtr 2,May,1,"$183,00","$0,00"
628,25,2026,Qtr 2,May,8,"$183,00","$0,00"
628,26,2026,Qtr 2,May,15,"$183,00","$0,00"
628,27,2026,Qtr 2,May,22,"$183,00","$0,00"
628,28,2026,Qtr 2,May,29,"$183,00","$0,00"
629,0,2025,Qtr 3,August,10,"$799,00","$799,00"
629,1,2025,Qtr 3,August,17,"$160,47","$160,47"
629,2,2025,Qtr 3,August,24,"$160,47","$160,47"
629,3,2025,Qtr 3,August,31,"$160,47","$160,47"
629,4,2025,Qtr 3,September,7,"$160,47","$160,47"
629,5,2025,Qtr 3,September,14,"$160,47","$160,47"
629,6,2025,Qtr 3,September,21,"$160,47","$160,47"
629,7,2025,Qtr 3,September,28,"$160,47","$160,47"
629,8,2025,Qtr 4,October,5,"$160,47","$160,47"
629,9,2025,Qtr 4,October,12,"$160,47","$161,00"
629,10,2025,Qtr 4,October,19,"$160,47","$160,40"
629,11,2025,Qtr 4,October,26,"$160,47","$161,00"
629,12,2025,Qtr 4,November,2,"$160,47","$161,00"
629,13,2025,Qtr 4,November,9,"$160,47","$161,00"
629,14,2025,Qtr 4,November,16,"$160,47","$161,00"
629,15,2025,Qtr 4,November,23,"$160,47","$161,00"
629,16,2025,Qtr 4,November,30,"$160,47","$161,00"
629,17,2025,Qtr 4,December,7,"$160,47","$161,00"
629,18,2025,Qtr 4,December,14,"$160,47","$161,00"
629,19,2025,Qtr 4,December,21,"$160,47","$160,47"
629,20,2025,Qtr 4,December,28,"$160,47","$160,47"
629,21,2026,Qtr 1,January,4,"$160,47","$160,47"
629,22,2026,Qtr 1,January,11,"$160,47","$161,00"
629,23,2026,Qtr 1,January,18,"$160,47","$161,00"
629,24,2026,Qtr 1,January,25,"$160,47","$160,47"
629,25,2026,Qtr 1,February,1,"$160,47","$160,47"
629,26,2026,Qtr 1,February,8,"$160,47","$160,47"
629,27,2026,Qtr 1,February,15,"$160,47","$160,47"
629,28,2026,Qtr 1,February,22,"$160,47","$160,47"
629,29,2026,Qtr 1,March,1,"$160,47","$160,47"
629,30,2026,Qtr 1,March,8,"$160,47","$0,00"
629,31,2026,Qtr 1,March,15,"$160,47","$0,00"
629,32,2026,Qtr 1,March,22,"$160,47","$0,00"
629,33,2026,Qtr 1,March,29,"$160,47","$0,00"
629,34,2026,Qtr 2,April,5,"$160,47","$0,00"
629,35,2026,Qtr 2,April,12,"$160,47","$0,00"
629,36,2026,Qtr 2,April,19,"$160,47","$0,00"
629,37,2026,Qtr 2,April,26,"$160,47","$0,00"
629,38,2026,Qtr 2,May,3,"$160,47","$0,00"
629,39,2026,Qtr 2,May,10,"$160,47","$0,00"
629,40,2026,Qtr 2,May,17,"$160,47","$0,00"
629,41,2026,Qtr 2,May,24,"$160,47","$0,00"
629,42,2026,Qtr 2,May,31,"$160,47","$0,00"
630,0,2025,Qtr 1,March,27,"$1499,00","$1499,00"
630,1,2025,Qtr 2,April,3,"$385,12","$386,00"
630,2,2025,Qtr 2,April,10,"$385,12","$386,00"
630,3,2025,Qtr 2,April,17,"$385,12","$386,00"
630,4,2025,Qtr 2,April,24,"$385,12","$386,00"
630,5,2025,Qtr 2,May,1,"$385,12","$386,00"
630,6,2025,Qtr 2,May,8,"$385,12","$386,00"
630,7,2025,Qtr 2,May,15,"$385,12","$386,00"
630,8,2025,Qtr 2,May,22,"$385,12","$386,00"
630,9,2025,Qtr 2,May,29,"$385,12","$386,00"
630,10,2025,Qtr 2,June,5,"$385,12","$386,00"
630,11,2025,Qtr 2,June,12,"$385,12","$386,00"
630,12,2025,Qtr 2,June,19,"$385,12","$386,00"
630,13,2025,Qtr 2,June,26,"$385,12","$386,00"
630,14,2025,Qtr 3,July,3,"$385,12","$386,00"
630,15,2025,Qtr 3,July,10,"$385,12","$385,12"
630,16,2025,Qtr 3,July,17,"$385,12","$386,00"
630,17,2025,Qtr 3,July,24,"$385,12","$386,00"
630,18,2025,Qtr 3,July,31,"$385,12","$386,00"
630,19,2025,Qtr 3,August,7,"$385,12","$386,00"
630,20,2025,Qtr 3,August,14,"$385,12","$386,00"
630,21,2025,Qtr 3,August,21,"$385,12","$386,00"
630,22,2025,Qtr 3,August,28,"$385,12","$386,00"
630,23,2025,Qtr 3,September,4,"$385,12","$386,00"
630,24,2025,Qtr 3,September,11,"$385,12","$386,00"
630,25,2025,Qtr 3,September,18,"$385,12","$386,00"
630,26,2025,Qtr 3,September,25,"$385,12","$386,00"
630,27,2025,Qtr 4,October,2,"$385,12","$386,00"
630,28,2025,Qtr 4,October,9,"$385,12","$386,00"
630,29,2025,Qtr 4,October,16,"$385,12","$386,00"
630,30,2025,Qtr 4,October,23,"$385,12","$386,00"
630,31,2025,Qtr 4,October,30,"$385,12","$386,00"
630,32,2025,Qtr 4,November,6,"$385,12","$386,00"
630,33,2025,Qtr 4,November,13,"$385,12","$386,00"
630,34,2025,Qtr 4,November,20,"$385,12","$386,00"
630,35,2025,Qtr 4,November,27,"$385,12","$386,00"
630,36,2025,Qtr 4,December,4,"$385,12","$385,12"
630,37,2025,Qtr 4,December,11,"$385,12","$386,00"
630,38,2025,Qtr 4,December,18,"$385,12","$386,00"
630,39,2025,Qtr 4,December,25,"$385,12","$386,00"
630,40,2026,Qtr 1,January,1,"$385,12","$386,00"
630,41,2026,Qtr 1,January,8,"$385,12","$386,00"
630,42,2026,Qtr 1,January,15,"$385,12","$386,00"
630,43,2026,Qtr 1,January,22,"$385,12","$355,04"
632,0,2025,Qtr 2,June,7,"$799,00","$799,00"
632,1,2025,Qtr 2,June,14,"$219,23","$220,00"
632,2,2025,Qtr 2,June,21,"$219,23","$220,00"
632,3,2025,Qtr 2,June,28,"$219,23","$220,00"
632,4,2025,Qtr 3,July,5,"$219,23","$220,00"
632,5,2025,Qtr 3,July,12,"$219,23","$220,00"
632,6,2025,Qtr 3,July,19,"$219,23","$220,00"
632,7,2025,Qtr 3,July,26,"$219,23","$220,00"
632,8,2025,Qtr 3,August,2,"$219,23","$220,00"
632,9,2025,Qtr 3,August,9,"$219,23","$220,00"
632,10,2025,Qtr 3,August,16,"$219,23","$220,00"
632,11,2025,Qtr 3,August,23,"$219,23","$220,00"
632,12,2025,Qtr 3,August,30,"$219,23","$220,00"
632,13,2025,Qtr 3,September,6,"$219,23","$220,00"
632,14,2025,Qtr 3,September,13,"$219,23","$220,00"
632,15,2025,Qtr 3,September,20,"$219,23","$220,00"
632,16,2025,Qtr 3,September,27,"$219,23","$220,00"
632,17,2025,Qtr 4,October,4,"$219,23","$220,00"
632,18,2025,Qtr 4,October,11,"$219,23","$220,00"
632,19,2025,Qtr 4,October,18,"$219,23","$220,00"
632,20,2025,Qtr 4,October,25,"$219,23","$220,00"
632,21,2025,Qtr 4,November,1,"$219,23","$220,00"
632,22,2025,Qtr 4,November,8,"$219,23","$220,00"
632,23,2025,Qtr 4,November,15,"$219,23","$220,00"
632,24,2025,Qtr 4,November,22,"$219,23","$220,00"
632,25,2025,Qtr 4,November,29,"$219,23","$220,00"
632,26,2025,Qtr 4,December,6,"$219,23","$220,00"
633,0,2025,Qtr 4,December,28,"$799,00","$799,00"
633,1,2026,Qtr 1,January,4,"$320,00","$320,00"
633,2,2026,Qtr 1,January,11,"$320,00","$320,00"
633,3,2026,Qtr 1,January,18,"$320,00","$320,00"
633,4,2026,Qtr 1,January,25,"$320,00","$320,00"
633,5,2026,Qtr 1,February,1,"$320,00","$320,00"
633,6,2026,Qtr 1,February,8,"$320,00","$320,00"
633,7,2026,Qtr 1,February,15,"$320,00","$320,00"
633,8,2026,Qtr 1,February,22,"$320,00","$320,00"
633,9,2026,Qtr 1,March,1,"$320,00","$320,00"
633,10,2026,Qtr 1,March,8,"$320,00","$320,00"
633,11,2026,Qtr 1,March,15,"$320,00","$320,00"
633,12,2026,Qtr 1,March,22,"$320,00","$320,00"
633,13,2026,Qtr 1,March,29,"$320,00","$0,00"
633,14,2026,Qtr 2,April,5,"$320,00","$0,00"
633,15,2026,Qtr 2,April,12,"$320,00","$0,00"
634,0,2025,Qtr 3,August,15,"$799,00","$799,00"
634,1,2025,Qtr 3,August,22,"$300,00","$300,00"
634,2,2025,Qtr 3,August,29,"$300,00","$300,00"
634,3,2025,Qtr 3,September,5,"$300,00","$300,00"
634,4,2025,Qtr 3,September,12,"$300,00","$300,00"
634,5,2025,Qtr 3,September,19,"$300,00","$300,00"
634,6,2025,Qtr 3,September,26,"$300,00","$300,00"
634,7,2025,Qtr 4,October,3,"$300,00","$300,00"
634,8,2025,Qtr 4,October,10,"$300,00","$300,00"
634,9,2025,Qtr 4,October,17,"$300,00","$300,00"
634,10,2025,Qtr 4,October,24,"$300,00","$300,00"
634,11,2025,Qtr 4,October,31,"$300,00","$300,00"
634,12,2025,Qtr 4,November,7,"$300,00","$300,00"
634,13,2025,Qtr 4,November,14,"$300,00","$300,00"
634,14,2025,Qtr 4,November,21,"$300,00","$300,00"
634,15,2025,Qtr 4,November,28,"$300,00","$0,00"
635,0,2025,Qtr 3,August,15,"$799,00","$799,00"
635,1,2025,Qtr 3,August,22,"$160,47","$160,47"
635,2,2025,Qtr 3,August,29,"$160,47","$160,47"
635,3,2025,Qtr 3,September,5,"$160,47","$160,47"
635,4,2025,Qtr 3,September,12,"$160,47","$160,47"
635,5,2025,Qtr 3,September,19,"$160,47","$160,00"
635,6,2025,Qtr 3,September,26,"$160,47","$160,00"
635,7,2025,Qtr 4,October,3,"$160,47","$160,00"
635,8,2025,Qtr 4,October,10,"$160,47","$160,47"
635,9,2025,Qtr 4,October,17,"$160,47","$160,00"
635,10,2025,Qtr 4,October,24,"$160,47","$160,47"
635,11,2025,Qtr 4,October,31,"$160,47","$160,00"
635,12,2025,Qtr 4,November,7,"$160,47","$160,00"
635,13,2025,Qtr 4,November,14,"$160,47","$160,00"
635,14,2025,Qtr 4,November,21,"$160,47","$160,00"
635,15,2025,Qtr 4,November,28,"$160,47","$160,00"
635,16,2025,Qtr 4,December,5,"$160,47","$160,00"
635,17,2025,Qtr 4,December,12,"$160,47","$160,00"
635,18,2025,Qtr 4,December,19,"$160,47","$160,00"
635,19,2025,Qtr 4,December,26,"$160,47","$160,00"
635,20,2026,Qtr 1,January,2,"$160,47","$160,00"
635,21,2026,Qtr 1,January,9,"$160,47","$160,47"
635,22,2026,Qtr 1,January,16,"$160,47","$160,47"
635,23,2026,Qtr 1,January,23,"$160,47","$160,47"
635,24,2026,Qtr 1,January,30,"$160,47","$160,47"
635,25,2026,Qtr 1,February,6,"$160,47","$160,47"
635,26,2026,Qtr 1,February,13,"$160,47","$160,47"
635,27,2026,Qtr 1,February,20,"$160,47","$160,47"
635,28,2026,Qtr 1,February,27,"$160,47","$160,47"
635,29,2026,Qtr 1,March,6,"$160,47","$160,47"
635,30,2026,Qtr 1,March,13,"$160,47","$160,47"
635,31,2026,Qtr 1,March,20,"$160,47","$160,47"
635,32,2026,Qtr 1,March,27,"$160,47","$160,47"
635,33,2026,Qtr 2,April,3,"$160,47","$160,47"
635,34,2026,Qtr 2,April,10,"$160,47","$0,00"
635,35,2026,Qtr 2,April,17,"$160,47","$0,00"
635,36,2026,Qtr 2,April,24,"$160,47","$0,00"
635,37,2026,Qtr 2,May,1,"$160,47","$0,00"
635,38,2026,Qtr 2,May,8,"$160,47","$0,00"
635,39,2026,Qtr 2,May,15,"$160,47","$0,00"
635,40,2026,Qtr 2,May,22,"$160,47","$0,00"
635,41,2026,Qtr 2,May,29,"$160,47","$0,00"
636,0,2025,Qtr 4,October,20,"$0,00","$297,44"
636,1,2025,Qtr 4,October,27,"$297,44","$0,00"
636,2,2025,Qtr 4,November,3,"$297,44","$297,00"
636,3,2025,Qtr 4,November,10,"$297,44","$297,00"
636,4,2025,Qtr 4,November,17,"$297,44","$297,00"
636,5,2025,Qtr 4,November,24,"$297,44","$297,00"
636,6,2025,Qtr 4,December,1,"$297,44","$297,00"
636,7,2025,Qtr 4,December,8,"$297,44","$297,00"
636,8,2025,Qtr 4,December,15,"$297,44","$297,00"
636,9,2025,Qtr 4,December,22,"$297,44","$297,44"
636,10,2025,Qtr 4,December,29,"$297,44","$297,44"
636,11,2026,Qtr 1,January,5,"$297,44","$297,44"
636,12,2026,Qtr 1,January,12,"$297,44","$297,44"
636,13,2026,Qtr 1,January,19,"$297,44","$297,44"
636,14,2026,Qtr 1,January,26,"$297,44","$297,44"
636,15,2026,Qtr 1,February,2,"$297,44","$297,44"
636,16,2026,Qtr 1,February,9,"$297,44","$297,44"
636,17,2026,Qtr 1,February,16,"$297,44","$297,44"
636,18,2026,Qtr 1,February,23,"$297,44","$297,44"
636,19,2026,Qtr 1,March,2,"$297,44","$297,44"
636,20,2026,Qtr 1,March,9,"$297,44","$297,44"
636,21,2026,Qtr 1,March,16,"$297,44","$0,00"
636,22,2026,Qtr 1,March,23,"$297,44","$0,00"
636,23,2026,Qtr 1,March,30,"$297,44","$0,00"
636,24,2026,Qtr 2,April,6,"$297,44","$0,00"
636,25,2026,Qtr 2,April,13,"$297,44","$0,00"
636,26,2026,Qtr 2,April,20,"$297,44","$0,00"
636,27,2026,Qtr 2,April,27,"$297,44","$0,00"
636,28,2026,Qtr 2,May,4,"$297,44","$0,00"
636,29,2026,Qtr 2,May,11,"$297,44","$0,00"
636,30,2026,Qtr 2,May,18,"$297,44","$0,00"
636,31,2026,Qtr 2,May,25,"$297,44","$0,00"
636,32,2026,Qtr 2,June,1,"$297,44","$0,00"
637,0,2025,Qtr 4,December,2,"$799,00","$799,00"
637,1,2025,Qtr 4,December,9,"$320,00","$320,00"
637,2,2025,Qtr 4,December,16,"$320,00","$320,00"
637,3,2025,Qtr 4,December,23,"$320,00","$320,00"
637,4,2025,Qtr 4,December,30,"$320,00","$320,00"
637,5,2026,Qtr 1,January,6,"$320,00","$320,00"
637,6,2026,Qtr 1,January,13,"$320,00","$320,00"
637,7,2026,Qtr 1,January,20,"$320,00","$320,00"
637,8,2026,Qtr 1,January,27,"$320,00","$320,00"
637,9,2026,Qtr 1,February,3,"$320,00","$320,00"
637,10,2026,Qtr 1,February,10,"$320,00","$320,00"
637,11,2026,Qtr 1,February,17,"$320,00","$320,00"
637,12,2026,Qtr 1,February,24,"$320,00","$320,00"
637,13,2026,Qtr 1,March,3,"$320,00","$320,00"
637,14,2026,Qtr 1,March,10,"$320,00","$320,00"
637,15,2026,Qtr 1,March,17,"$320,00","$320,00"
638,0,2025,Qtr 4,October,5,"$999,00","$999,00"
638,1,2025,Qtr 4,October,12,"$264,00","$264,00"
638,2,2025,Qtr 4,October,19,"$264,00","$264,00"
638,3,2025,Qtr 4,October,26,"$264,00","$264,00"
638,4,2025,Qtr 4,November,2,"$264,00","$264,00"
638,5,2025,Qtr 4,November,9,"$264,00","$264,00"
638,6,2025,Qtr 4,November,16,"$264,00","$264,00"
638,7,2025,Qtr 4,November,23,"$264,00","$264,00"
638,8,2025,Qtr 4,November,30,"$264,00","$264,00"
638,9,2025,Qtr 4,December,7,"$264,00","$264,00"
638,10,2025,Qtr 4,December,14,"$264,00","$264,00"
638,11,2025,Qtr 4,December,21,"$264,00","$264,00"
638,12,2025,Qtr 4,December,28,"$264,00","$264,00"
638,13,2026,Qtr 1,January,4,"$264,00","$264,00"
638,14,2026,Qtr 1,January,11,"$264,00","$264,00"
638,15,2026,Qtr 1,January,18,"$264,00","$264,00"
638,16,2026,Qtr 1,January,25,"$264,00","$264,00"
638,17,2026,Qtr 1,February,1,"$264,00","$264,00"
638,18,2026,Qtr 1,February,8,"$264,00","$264,00"
638,19,2026,Qtr 1,February,15,"$264,00","$264,00"
638,20,2026,Qtr 1,February,22,"$264,00","$264,00"
638,21,2026,Qtr 1,March,1,"$264,00","$264,00"
638,22,2026,Qtr 1,March,8,"$264,00","$264,00"
638,23,2026,Qtr 1,March,15,"$264,00","$0,00"
638,24,2026,Qtr 1,March,22,"$264,00","$0,00"
638,25,2026,Qtr 1,March,29,"$264,00","$0,00"
638,26,2026,Qtr 2,April,5,"$264,00","$0,00"
638,27,2026,Qtr 2,April,12,"$264,00","$0,00"
638,28,2026,Qtr 2,April,19,"$264,00","$0,00"
638,29,2026,Qtr 2,April,26,"$264,00","$0,00"
638,30,2026,Qtr 2,May,3,"$264,00","$0,00"
638,31,2026,Qtr 2,May,10,"$264,00","$0,00"
638,32,2026,Qtr 2,May,17,"$264,00","$0,00"
638,33,2026,Qtr 2,May,24,"$264,00","$0,00"
638,34,2026,Qtr 2,May,31,"$264,00","$0,00"
639,0,2025,Qtr 3,September,14,"$799,00","$799,00"
639,1,2025,Qtr 3,September,21,"$160,47","$160,47"
639,2,2025,Qtr 3,September,28,"$160,47","$160,47"
639,3,2025,Qtr 4,October,5,"$160,47","$160,47"
639,4,2025,Qtr 4,October,12,"$160,47","$160,47"
639,5,2025,Qtr 4,October,19,"$160,47","$160,47"
639,6,2025,Qtr 4,October,26,"$160,47","$160,47"
639,7,2025,Qtr 4,November,2,"$160,47","$160,47"
639,8,2025,Qtr 4,November,9,"$160,47","$160,47"
639,9,2025,Qtr 4,November,16,"$160,47","$160,47"
639,10,2025,Qtr 4,November,23,"$160,47","$160,47"
639,11,2025,Qtr 4,November,30,"$160,47","$160,47"
639,12,2025,Qtr 4,December,7,"$160,47","$160,47"
639,13,2025,Qtr 4,December,14,"$160,47","$160,47"
639,14,2025,Qtr 4,December,21,"$160,47","$160,47"
639,15,2025,Qtr 4,December,28,"$160,47","$160,47"
639,16,2026,Qtr 1,January,4,"$160,47","$160,47"
639,17,2026,Qtr 1,January,11,"$160,47","$160,47"
639,18,2026,Qtr 1,January,18,"$160,47","$160,47"
639,19,2026,Qtr 1,January,25,"$160,47","$160,47"
639,20,2026,Qtr 1,February,1,"$160,47","$160,47"
639,21,2026,Qtr 1,February,8,"$160,47","$160,47"
639,22,2026,Qtr 1,February,15,"$160,47","$160,47"
639,23,2026,Qtr 1,February,22,"$160,47","$160,47"
639,24,2026,Qtr 1,March,1,"$160,47","$160,47"
639,25,2026,Qtr 1,March,8,"$160,47","$160,47"
639,26,2026,Qtr 1,March,15,"$160,47","$160,47"
639,27,2026,Qtr 1,March,22,"$160,47","$160,47"
639,28,2026,Qtr 1,March,29,"$160,47","$0,00"
639,29,2026,Qtr 2,April,5,"$160,47","$0,00"
639,30,2026,Qtr 2,April,12,"$160,47","$0,00"
639,31,2026,Qtr 2,April,19,"$160,47","$0,00"
639,32,2026,Qtr 2,April,26,"$160,47","$0,00"
639,33,2026,Qtr 2,May,3,"$160,47","$0,00"
639,34,2026,Qtr 2,May,10,"$160,47","$0,00"
639,35,2026,Qtr 2,May,17,"$160,47","$0,00"
639,36,2026,Qtr 2,May,24,"$160,47","$0,00"
639,37,2026,Qtr 2,May,31,"$160,47","$0,00"
641,0,2025,Qtr 3,September,14,"$1249,00","$1249,00"
641,1,2025,Qtr 3,September,21,"$495,00","$495,00"
641,2,2025,Qtr 3,September,28,"$495,00","$495,00"
641,3,2025,Qtr 4,October,5,"$495,00","$495,00"
641,4,2025,Qtr 4,October,12,"$495,00","$495,00"
641,5,2025,Qtr 4,October,19,"$495,00","$495,00"
641,6,2025,Qtr 4,October,26,"$495,00","$495,00"
641,7,2025,Qtr 4,November,2,"$495,00","$495,00"
641,8,2025,Qtr 4,November,9,"$495,00","$495,00"
641,9,2025,Qtr 4,November,16,"$495,00","$500,00"
